timestamp,node_id,bs_idx,sf,bw,freq,rssi,snr,toa,energy_j,status,role
1006045.98,23,0,7,500,867900000,-110.77,12.26,14.14,0.000355,RECEIVED,CM
1007156.61,52,0,7,500,867700000,-103.87,19.16,14.14,0.000355,RECEIVED,CM
1013349.34,5,0,7,500,867100000,-102.89,20.14,14.14,0.000355,RECEIVED,CM
1013605.26,57,0,7,500,867500000,-109.64,13.39,14.14,0.000355,RECEIVED,CM
1016851.47,96,0,7,500,867300000,-89.32,33.71,14.14,0.000355,RECEIVED,CM
1020367.92,34,0,7,125,867900000,-118.97,4.06,56.58,0.001421,RECEIVED,CM
1020866.08,64,0,9,125,867100000,-125.42,-2.39,185.34,0.004656,RECEIVED,CM
1025525.29,15,0,7,500,868100000,-117.04,6.0,14.14,0.000355,RECEIVED,CM
1026310.66,51,0,7,500,867100000,-104.34,18.69,14.14,0.000355,RECEIVED,CM
1026851.94,58,0,7,500,868500000,-86.48,36.55,14.14,0.000355,RECEIVED,CM
1030059.38,55,0,7,500,868300000,-120.75,2.28,14.14,0.000355,LOST,CM
1031075.13,65,0,7,500,867100000,-98.64,24.4,14.14,0.000355,RECEIVED,CM
1034983.42,79,0,7,500,868500000,-115.13,7.9,14.14,0.000355,RECEIVED,CM
1035069.08,3,0,7,500,867500000,-102.48,20.55,14.14,0.000355,RECEIVED,CM
1038969.13,41,0,7,500,867900000,-108.34,14.69,14.14,0.000355,RECEIVED,CM
1040400.48,64,0,7,125,867300000,-111.91,11.12,56.58,0.001421,RECEIVED,CM
1040817.05,67,0,7,500,867700000,-111.3,11.73,14.14,0.000355,RECEIVED,CM
1040883.71,2,0,7,500,867300000,-111.85,11.18,14.14,0.000355,RECEIVED,CM
1042460.77,74,0,7,500,867500000,-127.09,-4.06,14.14,0.000355,LOST,CM
1043533.39,52,0,7,500,867900000,-119.15,3.88,14.14,0.000355,RECEIVED,CM
1048868.57,7,0,7,500,868500000,-108.99,14.05,14.14,0.000355,RECEIVED,CM
1049248.42,38,0,7,500,867100000,-100.4,22.63,14.14,0.000355,RECEIVED,CM
1052732.09,93,0,7,500,868300000,-135.35,-12.32,14.14,0.000355,LOST,CM
1057170.17,37,0,7,500,867300000,-112.58,10.45,14.14,0.000355,RECEIVED,CM
1058526.25,9,0,7,500,867100000,-120.64,2.4,14.14,0.000355,RECEIVED,CM
1063407.88,85,0,7,500,867100000,-90.25,32.78,14.14,0.000355,RECEIVED,CM
1064798.33,10,0,7,500,867100000,-108.03,15.0,14.14,0.000355,RECEIVED,CM
1065883.5,0,0,7,250,868100000,-117.37,5.66,28.29,0.000711,RECEIVED,CH
1069749.17,78,0,7,500,868100000,-117.21,5.82,14.14,0.000355,RECEIVED,CM
1073019.87,81,0,7,500,867300000,-111.91,11.13,14.14,0.000355,RECEIVED,CM
1075707.06,5,0,7,500,868100000,-109.66,13.37,14.14,0.000355,RECEIVED,CM
1082181.93,66,0,7,500,868300000,-106.19,16.84,14.14,0.000355,RECEIVED,CM
1085442.04,91,0,7,500,867900000,-107.4,15.63,14.14,0.000355,RECEIVED,CM
1085643.36,56,0,7,500,868500000,-96.81,26.22,14.14,0.000355,RECEIVED,CM
1087388.55,65,0,7,500,867700000,-107.64,15.39,14.14,0.000355,RECEIVED,CM
1094680.56,4,0,7,500,868100000,-103.91,19.12,14.14,0.000355,RECEIVED,CM
1095814.18,54,0,7,500,867900000,-104.88,18.15,14.14,0.000355,RECEIVED,CM
1097020.31,41,0,7,500,867500000,-120.75,2.28,14.14,0.000355,RECEIVED,CM
1098315.09,62,0,7,500,868100000,-90.59,32.44,14.14,0.000355,RECEIVED,CM
1103366.09,59,0,7,500,867300000,-89.97,33.06,14.14,0.000355,RECEIVED,CM
1104950.55,99,0,7,500,868100000,-121.8,1.23,14.14,0.000355,LOST,CM
1106863.79,81,0,7,500,867700000,-122.16,0.87,14.14,0.000355,LOST,CM
1107615.95,28,0,7,500,867900000,-115.12,7.91,14.14,0.000355,RECEIVED,CM
1114101.86,89,0,7,500,867100000,-102.92,20.11,14.14,0.000355,RECEIVED,CM
1118022.94,64,0,11,125,867700000,-129.57,-6.54,741.38,0.018623,RECEIVED,CM
1120662.8,1,0,7,500,868100000,-127.35,-4.32,14.14,0.000355,LOST,CM
1123425.43,39,0,7,500,867900000,-118.92,4.11,14.14,0.000355,RECEIVED,CM
1124726.34,43,0,7,500,867500000,-125.58,-2.55,14.14,0.000355,LOST,CM
1128382.15,53,0,7,500,867100000,-99.04,23.99,14.14,0.000355,RECEIVED,CM
1129834.69,41,0,7,500,868300000,-105.49,17.54,14.14,0.000355,RECEIVED,CM
1135205.02,11,0,7,500,867100000,-111.82,11.21,14.14,0.000355,RECEIVED,CM
1135311.78,46,0,7,500,868500000,-109.26,13.77,14.14,0.000355,RECEIVED,CM
1145915.83,77,0,12,125,867900000,-129.97,-6.94,1318.91,0.03313,RECEIVED,CM
1148156.33,65,0,7,500,867300000,-119.33,3.7,14.14,0.000355,RECEIVED,CM
1149939.14,53,0,7,500,867700000,-101.12,21.91,14.14,0.000355,RECEIVED,CM
1160027.87,55,0,7,500,867300000,-108.0,15.03,14.14,0.000355,RECEIVED,CM
1163440.14,36,0,7,500,867700000,-112.54,10.5,14.14,0.000355,RECEIVED,CM
1165032.22,79,0,7,500,867500000,-128.84,-5.81,14.14,0.000355,LOST,CM
1168002.04,65,0,7,250,867500000,-98.52,24.51,28.29,0.000711,RECEIVED,CM
1175559.57,6,0,7,500,868300000,-87.6,35.43,14.14,0.000355,RECEIVED,CM
1182116.52,17,0,7,500,867100000,-97.67,25.36,14.14,0.000355,RECEIVED,CM
1184140.51,44,0,7,250,867500000,-109.82,13.21,28.29,0.000711,RECEIVED,CM
1184603.22,50,0,7,500,867700000,-118.69,4.35,14.14,0.000355,RECEIVED,CM
1185747.91,90,0,7,500,868500000,-111.49,11.54,14.14,0.000355,RECEIVED,CM
1189788.08,87,0,7,500,868100000,-127.19,-4.16,14.14,0.000355,LOST,CM
1191783.81,57,0,7,500,868500000,-102.16,20.87,14.14,0.000355,RECEIVED,CM
1194639.94,85,0,7,500,867500000,-93.83,29.2,14.14,0.000355,RECEIVED,CM
1196167.65,16,0,7,500,868500000,-106.43,16.61,14.14,0.000355,RECEIVED,CM
1197774.51,68,0,7,500,867300000,-93.15,29.89,14.14,0.000355,RECEIVED,CM
1198397.37,76,0,7,500,867100000,-123.53,-0.5,14.14,0.000355,LOST,CM
1204692.72,14,0,7,500,867700000,-111.25,11.78,14.14,0.000355,RECEIVED,CM
1210270.08,51,0,7,500,867500000,-105.98,17.06,14.14,0.000355,RECEIVED,CM
1211688.57,53,0,7,500,868100000,-109.95,13.09,14.14,0.000355,RECEIVED,CM
1232733.14,55,0,9,250,868500000,-107.7,15.33,92.67,0.002328,RECEIVED,CM
1232954.89,0,0,12,125,867300000,-111.5,11.53,1318.91,0.03313,RECEIVED,CH
1234417.28,73,0,7,500,867300000,-93.3,29.73,14.14,0.000355,RECEIVED,CM
1236945.11,88,0,7,500,867500000,-112.32,10.71,14.14,0.000355,RECEIVED,CM
1238044.26,50,0,7,500,867700000,-129.5,-6.47,14.14,0.000355,LOST,CM
1243506.4,74,0,7,500,868100000,-130.93,-7.9,14.14,0.000355,LOST,CM
1245858.83,50,0,7,500,867300000,-116.35,6.68,14.14,0.000355,RECEIVED,CM
1247552.83,42,0,7,500,868300000,-99.32,23.71,14.14,0.000355,RECEIVED,CM
1248670.18,56,0,7,500,867500000,-109.0,14.03,14.14,0.000355,RECEIVED,CM
1252456.28,49,0,7,500,867700000,-129.87,-6.84,14.14,0.000355,LOST,CM
1265002.49,2,0,7,500,867500000,-112.48,10.55,14.14,0.000355,RECEIVED,CM
1266769.33,72,0,7,500,867900000,-101.52,21.51,14.14,0.000355,RECEIVED,CM
1268100.13,93,0,7,500,868100000,-120.41,2.62,14.14,0.000355,RECEIVED,CM
1269148.08,55,0,7,500,867500000,-120.7,2.33,14.14,0.000355,RECEIVED,CM
1270273.24,78,0,7,500,867300000,-96.31,26.72,14.14,0.000355,RECEIVED,CM
1271115.19,54,0,7,500,867900000,-102.26,20.77,14.14,0.000355,RECEIVED,CM
1280375.34,61,0,7,500,867700000,-103.2,19.83,14.14,0.000355,RECEIVED,CM
1283356.8,33,0,7,250,868300000,-114.76,8.27,28.29,0.000711,RECEIVED,CM
1288340.17,47,0,7,500,868300000,-121.9,1.14,14.14,0.000355,LOST,CM
1289376.4,95,0,7,500,867700000,-128.32,-5.29,14.14,0.000355,LOST,CM
1291444.93,45,0,7,500,867300000,-101.16,21.87,14.14,0.000355,RECEIVED,CM
1293592.6,15,0,7,500,867700000,-96.71,26.32,14.14,0.000355,RECEIVED,CM
1295047.82,10,0,7,500,867300000,-108.89,14.14,14.14,0.000355,RECEIVED,CM
1295378.78,31,0,7,500,868300000,-86.86,36.17,14.14,0.000355,RECEIVED,CM
1295588.83,5,0,7,500,867700000,-120.13,2.91,14.14,0.000355,RECEIVED,CM
1300692.65,21,0,7,500,868500000,-112.69,10.34,14.14,0.000355,RECEIVED,CM
1313760.74,16,0,7,500,867500000,-109.84,13.19,14.14,0.000355,RECEIVED,CM
1314119.69,96,0,7,500,868300000,-96.45,26.58,14.14,0.000355,RECEIVED,CM
1314215.87,26,0,7,250,867500000,-111.79,11.24,28.29,0.000711,RECEIVED,CH
1315692.28,19,0,7,500,868100000,-116.77,6.26,14.14,0.000355,RECEIVED,CM
1317699.24,18,0,9,250,868500000,-108.08,14.96,92.67,0.002328,RECEIVED,CM
1320254.67,21,0,7,500,867700000,-108.3,14.73,14.14,0.000355,RECEIVED,CM
1323479.55,72,0,7,500,867100000,-119.32,3.71,14.14,0.000355,RECEIVED,CM
1327934.05,24,0,7,500,867100000,-78.83,44.2,14.14,0.000355,RECEIVED,CM
1329844.01,98,0,7,500,867300000,-107.03,16.0,14.14,0.000355,RECEIVED,CM
1332498.78,74,0,7,500,867700000,-115.3,7.73,14.14,0.000355,RECEIVED,CM
1333035.4,40,0,7,500,868100000,-127.55,-4.51,14.14,0.000355,LOST,CH
1334657.2,26,0,7,250,868500000,-116.43,6.6,28.29,0.000711,RECEIVED,CH
1335730.8,12,0,7,500,867700000,-113.19,9.84,14.14,0.000355,RECEIVED,CM
1336114.76,98,0,7,500,867900000,-115.37,7.66,14.14,0.000355,RECEIVED,CM
1337096.6,13,0,7,500,868100000,-119.31,3.72,14.14,0.000355,RECEIVED,CM
1338006.05,34,0,7,250,867900000,-125.1,-2.07,28.29,0.000711,LOST,CM
1345666.95,25,0,7,500,867500000,-89.87,33.16,14.14,0.000355,RECEIVED,CM
1348084.94,47,0,7,500,868300000,-103.66,19.37,14.14,0.000355,RECEIVED,CM
1349643.92,46,0,7,500,868500000,-124.47,-1.44,14.14,0.000355,LOST,CM
1356285.76,99,0,7,500,867500000,-125.89,-2.86,14.14,0.000355,LOST,CM
1356993.26,52,0,7,125,867300000,-120.98,2.05,56.58,0.001421,RECEIVED,CM
1367589.24,80,0,7,500,867500000,-98.1,24.93,14.14,0.000355,RECEIVED,CM
1369866.82,27,0,7,500,868300000,-108.01,15.02,14.14,0.000355,RECEIVED,CM
1371807.41,31,0,7,500,867900000,-109.46,13.57,14.14,0.000355,RECEIVED,CM
1372438.64,22,0,7,500,867300000,-94.58,28.45,14.14,0.000355,RECEIVED,CM
1373193.41,71,0,7,500,868500000,-122.48,0.55,14.14,0.000355,LOST,CM
1376997.3,66,0,7,500,867100000,-97.73,25.3,14.14,0.000355,RECEIVED,CM
1377231.29,68,0,7,500,868300000,-96.85,26.18,14.14,0.000355,RECEIVED,CM
1377719.31,5,0,7,250,867500000,-118.02,5.01,28.29,0.000711,RECEIVED,CM
1378505.36,9,0,7,500,867300000,-111.01,12.02,14.14,0.000355,RECEIVED,CM
1380859.1,14,0,7,500,868500000,-98.76,24.28,14.14,0.000355,RECEIVED,CM
1380865.69,95,0,7,250,867300000,-115.15,7.88,28.29,0.000711,RECEIVED,CM
1385057.56,12,0,7,500,867100000,-103.69,19.34,14.14,0.000355,RECEIVED,CM
1386366.15,10,0,7,500,867100000,-115.01,8.02,14.14,0.000355,RECEIVED,CM
1386568.47,34,0,7,500,867100000,-123.59,-0.56,14.14,0.000355,LOST,CM
1393085.38,57,0,7,500,867900000,-112.7,10.33,14.14,0.000355,RECEIVED,CM
1399352.87,67,0,7,500,867300000,-99.08,23.95,14.14,0.000355,RECEIVED,CM
1407622.39,53,0,7,500,867900000,-94.16,28.87,14.14,0.000355,RECEIVED,CM
1409509.3,0,0,12,125,867500000,-120.91,2.12,1318.91,0.03313,RECEIVED,CH
1411434.22,3,0,7,500,868300000,-100.55,22.48,14.14,0.000355,RECEIVED,CM
1412149.74,35,0,7,500,868300000,-106.16,16.88,14.14,0.000355,RECEIVED,CM
1413638.99,37,0,7,500,867700000,-123.36,-0.32,14.14,0.000355,LOST,CM
1415840.34,63,0,7,500,867900000,-115.19,7.84,14.14,0.000355,RECEIVED,CM
1416182.59,57,0,7,500,867900000,-93.02,30.01,14.14,0.000355,RECEIVED,CM
1423289.75,63,0,7,500,868500000,-128.3,-5.27,14.14,0.000355,LOST,CM
1424776.15,56,0,7,500,867500000,-104.62,18.41,14.14,0.000355,RECEIVED,CM
1425580.8,4,0,7,500,868300000,-103.12,19.91,14.14,0.000355,RECEIVED,CM
1430137.21,13,0,7,500,867100000,-100.94,22.09,14.14,0.000355,RECEIVED,CM
1431381.9,7,0,7,250,868500000,-115.54,7.49,28.29,0.000711,RECEIVED,CM
1436809.06,14,0,7,500,867100000,-103.19,19.85,14.14,0.000355,RECEIVED,CM
1448312.9,37,0,7,500,867900000,-103.04,20.0,14.14,0.000355,RECEIVED,CM
1448489.25,28,0,7,500,867700000,-111.61,11.42,14.14,0.000355,RECEIVED,CM
1449208.43,24,0,7,500,867900000,-89.7,33.33,14.14,0.000355,RECEIVED,CM
1454887.89,97,0,7,500,868500000,-119.86,3.17,14.14,0.000355,RECEIVED,CH
1473102.65,96,0,7,500,867500000,-98.27,24.76,14.14,0.000355,RECEIVED,CM
1475704.56,16,0,7,500,868300000,-102.04,20.99,14.14,0.000355,RECEIVED,CM
1476448.47,65,0,7,500,867900000,-102.14,20.89,14.14,0.000355,RECEIVED,CM
1478857.41,5,0,12,125,867300000,-131.1,-8.07,1318.91,0.03313,RECEIVED,CM
1479657.01,17,0,7,500,868500000,-86.7,36.33,14.14,0.000355,RECEIVED,CM
1479917.25,27,0,7,500,867900000,-108.64,14.39,14.14,0.000355,RECEIVED,CM
1493578.62,63,0,7,500,868100000,-107.37,15.67,14.14,0.000355,RECEIVED,CM
1496557.6,68,0,7,500,868300000,-109.92,13.11,14.14,0.000355,RECEIVED,CM
1499217.37,64,0,8,125,867900000,-118.8,4.23,102.91,0.002585,RECEIVED,CM
1499664.98,54,0,7,500,867500000,-104.68,18.35,14.14,0.000355,RECEIVED,CM
1499818.1,88,0,7,500,867700000,-84.74,38.29,14.14,0.000355,RECEIVED,CM
1499855.42,79,0,7,250,868500000,-127.34,-4.31,28.29,0.000711,LOST,CM
1502040.0,32,0,7,500,867900000,-113.81,9.22,14.14,0.000355,RECEIVED,CM
1502153.49,25,0,7,500,868300000,-105.47,17.56,14.14,0.000355,RECEIVED,CM
1505813.25,99,0,7,500,867100000,-119.75,3.28,14.14,0.000355,RECEIVED,CM
1506016.03,16,0,7,500,867900000,-103.19,19.84,14.14,0.000355,RECEIVED,CM
1506169.58,89,0,7,500,867700000,-108.55,14.48,14.14,0.000355,RECEIVED,CM
1511037.37,13,0,7,500,867500000,-103.37,19.66,14.14,0.000355,RECEIVED,CM
1514279.78,68,0,7,500,867500000,-98.48,24.55,14.14,0.000355,RECEIVED,CM
1515147.77,74,0,7,500,867500000,-108.96,14.07,14.14,0.000355,RECEIVED,CM
1517562.17,74,0,7,500,867100000,-109.43,13.6,14.14,0.000355,RECEIVED,CM
1517837.19,65,0,7,500,868500000,-126.9,-3.87,14.14,0.000355,LOST,CM
1518016.85,69,0,7,500,867300000,-103.39,19.64,14.14,0.000355,RECEIVED,CM
1527255.35,23,0,7,500,868500000,-98.24,24.79,14.14,0.000355,RECEIVED,CM
1528402.49,36,0,7,500,867500000,-103.31,19.72,14.14,0.000355,RECEIVED,CM
1528800.07,7,0,7,500,867700000,-122.29,0.74,14.14,0.000355,LOST,CM
1538115.97,84,0,7,500,868100000,-114.02,9.01,14.14,0.000355,RECEIVED,CM
1538408.97,45,0,7,500,867100000,-96.72,26.31,14.14,0.000355,RECEIVED,CM
1541326.62,55,0,7,500,867500000,-109.79,13.24,14.14,0.000355,RECEIVED,CM
1542400.5,0,0,7,125,867300000,-114.76,8.27,56.58,0.001421,RECEIVED,CH
1543741.56,83,0,7,500,867500000,-110.61,12.43,14.14,0.000355,RECEIVED,CM
1544314.6,45,0,7,500,868300000,-92.99,30.04,14.14,0.000355,RECEIVED,CM
1544360.5,99,0,9,250,867300000,-124.93,-1.89,92.67,0.002328,RECEIVED,CM
1548755.0,63,0,7,125,867100000,-124.89,-1.86,56.58,0.001421,RECEIVED,CM
1548971.23,69,0,7,500,867700000,-108.96,14.07,14.14,0.000355,RECEIVED,CM
1549297.26,72,0,7,500,867100000,-107.37,15.66,14.14,0.000355,RECEIVED,CM
1549819.49,91,0,7,500,868100000,-117.08,5.95,14.14,0.000355,RECEIVED,CM
1556835.0,32,0,7,500,867100000,-107.78,15.26,14.14,0.000355,RECEIVED,CM
1559112.67,37,0,7,250,868300000,-121.66,1.37,28.29,0.000711,RECEIVED,CM
1561459.4,60,0,7,500,867500000,-118.58,4.45,14.14,0.000355,RECEIVED,CM
1567170.03,86,0,7,500,867900000,-122.8,0.23,14.14,0.000355,LOST,CM
1567883.72,70,0,7,500,867100000,-100.59,22.44,14.14,0.000355,RECEIVED,CM
1572210.02,20,0,7,500,867300000,-125.65,-2.62,14.14,0.000355,LOST,CM
1572406.05,27,0,7,500,867700000,-121.87,1.17,14.14,0.000355,LOST,CM
1579896.16,76,0,7,500,868300000,-121.9,1.13,14.14,0.000355,LOST,CM
1580908.81,25,0,7,500,867300000,-105.0,18.04,14.14,0.000355,RECEIVED,CM
1583136.79,84,0,7,500,867500000,-101.46,21.57,14.14,0.000355,RECEIVED,CM
1592999.16,4,0,7,500,867900000,-85.94,37.09,14.14,0.000355,RECEIVED,CM
1594110.81,40,0,7,500,867700000,-126.39,-3.36,14.14,0.000355,LOST,CH
1595525.21,40,0,7,125,867500000,-91.39,31.64,56.58,0.001421,RECEIVED,CH
1596897.31,66,0,7,500,867100000,-111.83,11.2,14.14,0.000355,RECEIVED,CM
1604472.4,92,0,7,500,867100000,-93.49,29.54,14.14,0.000355,RECEIVED,CM
1606791.69,56,0,7,500,867100000,-108.08,14.95,14.14,0.000355,RECEIVED,CM
1612616.15,66,0,7,500,867100000,-116.48,6.55,14.14,0.000355,RECEIVED,CM
1617097.49,95,0,7,500,868300000,-123.83,-0.8,14.14,0.000355,LOST,CM
1617106.92,87,0,7,500,867700000,-117.83,5.2,14.14,0.000355,RECEIVED,CM
1619883.76,16,0,7,500,867900000,-97.46,25.57,14.14,0.000355,RECEIVED,CM
1626690.53,40,0,7,500,867100000,-117.08,5.95,14.14,0.000355,RECEIVED,CH
1627967.46,95,0,7,500,867700000,-112.47,10.56,14.14,0.000355,RECEIVED,CM
1628850.83,77,0,7,500,868300000,-130.24,-7.21,14.14,0.000355,LOST,CM
1629592.11,37,0,7,500,867300000,-117.11,5.92,14.14,0.000355,RECEIVED,CM
1636330.18,18,0,7,500,867700000,-124.58,-1.55,14.14,0.000355,LOST,CM
1641413.88,71,0,7,250,867700000,-111.7,11.33,28.29,0.000711,RECEIVED,CM
1643942.15,70,0,7,500,867100000,-110.82,12.22,14.14,0.000355,RECEIVED,CM
1643983.08,47,0,7,500,868300000,-120.11,2.92,14.14,0.000355,RECEIVED,CM
1644580.18,33,0,7,500,867100000,-90.83,32.2,14.14,0.000355,RECEIVED,CM
1648083.18,14,0,7,500,867100000,-94.66,28.37,14.14,0.000355,RECEIVED,CM
1651032.36,66,0,7,500,867900000,-113.81,9.22,14.14,0.000355,RECEIVED,CM
1651597.16,47,0,7,500,867500000,-97.15,25.88,14.14,0.000355,RECEIVED,CM
1652204.98,18,0,7,500,867700000,-107.53,15.5,14.14,0.000355,RECEIVED,CM
1655275.55,97,0,7,125,868300000,-103.18,19.85,56.58,0.001421,RECEIVED,CH
1655365.66,5,0,7,500,867900000,-102.89,20.14,14.14,0.000355,RECEIVED,CM
1659691.7,48,0,7,500,867900000,-106.97,16.06,14.14,0.000355,RECEIVED,CM
1665289.31,11,0,7,500,868500000,-124.86,-1.83,14.14,0.000355,LOST,CM
1666098.88,78,0,7,500,868100000,-101.69,21.34,14.14,0.000355,RECEIVED,CM
1668687.32,65,0,7,500,867900000,-118.7,4.33,14.14,0.000355,RECEIVED,CM
1670027.74,14,0,7,500,867100000,-103.94,19.09,14.14,0.000355,RECEIVED,CM
1671305.32,50,0,7,500,868100000,-107.38,15.65,14.14,0.000355,RECEIVED,CM
1672742.52,27,0,7,500,867900000,-119.08,3.95,14.14,0.000355,RECEIVED,CM
1674837.47,50,0,7,500,867700000,-112.66,10.37,14.14,0.000355,RECEIVED,CM
1678501.87,63,0,7,250,867100000,-115.05,7.98,28.29,0.000711,RECEIVED,CM
1682525.94,53,0,7,500,867900000,-97.8,25.23,14.14,0.000355,RECEIVED,CM
1683398.35,71,0,7,500,867900000,-118.97,4.06,14.14,0.000355,RECEIVED,CM
1684517.94,77,0,7,500,867900000,-125.26,-2.23,14.14,0.000355,LOST,CM
1692994.38,85,0,7,500,867500000,-98.2,24.83,14.14,0.000355,RECEIVED,CM
1694231.39,93,0,8,125,868500000,-108.11,14.92,102.91,0.002585,RECEIVED,CM
1704466.35,40,0,7,500,867500000,-118.12,4.91,14.14,0.000355,RECEIVED,CH
1717304.65,69,0,7,500,867100000,-117.72,5.31,14.14,0.000355,RECEIVED,CM
1717526.41,13,0,7,500,868100000,-114.63,8.4,14.14,0.000355,RECEIVED,CM
1720349.01,14,0,7,500,867100000,-86.54,36.49,14.14,0.000355,RECEIVED,CM
1720844.77,15,0,7,250,867700000,-103.97,19.06,28.29,0.000711,RECEIVED,CM
1723684.52,55,0,7,125,868500000,-122.89,0.15,56.58,0.001421,RECEIVED,CM
1724305.38,86,0,7,500,867100000,-96.6,26.43,14.14,0.000355,RECEIVED,CM
1725627.48,69,0,7,500,867500000,-113.73,9.3,14.14,0.000355,RECEIVED,CM
1726004.89,61,0,7,500,867500000,-112.04,10.99,14.14,0.000355,RECEIVED,CM
1728761.58,92,0,7,500,868100000,-85.26,37.77,14.14,0.000355,RECEIVED,CM
1730399.3,46,0,7,500,867700000,-118.71,4.32,14.14,0.000355,RECEIVED,CM
1732052.93,86,0,7,500,867500000,-119.54,3.49,14.14,0.000355,RECEIVED,CM
1736944.37,9,0,7,250,868100000,-117.38,5.65,28.29,0.000711,RECEIVED,CM
1738665.48,92,0,7,500,868500000,-90.17,32.86,14.14,0.000355,RECEIVED,CM
1743180.14,10,0,7,500,867100000,-105.47,17.57,14.14,0.000355,RECEIVED,CM
1746412.31,23,0,9,125,867500000,-114.54,8.49,185.34,0.004656,RECEIVED,CM
1748480.18,90,0,7,500,867900000,-109.13,13.9,14.14,0.000355,RECEIVED,CM
1750248.27,51,0,7,500,867900000,-110.02,13.01,14.14,0.000355,RECEIVED,CM
1759264.33,13,0,7,500,867500000,-118.42,4.61,14.14,0.000355,RECEIVED,CM
1768040.07,69,0,7,500,867100000,-117.33,5.71,14.14,0.000355,RECEIVED,CM
1768231.46,11,0,7,500,867500000,-99.71,23.32,14.14,0.000355,RECEIVED,CM
1770331.21,12,0,7,500,867500000,-111.35,11.68,14.14,0.000355,RECEIVED,CM
1773293.26,6,0,7,500,867900000,-92.89,30.14,14.14,0.000355,RECEIVED,CM
1779102.55,31,0,7,500,867500000,-114.97,8.06,14.14,0.000355,RECEIVED,CM
1779540.95,93,0,7,500,868500000,-119.78,3.25,14.14,0.000355,RECEIVED,CM
1781114.17,39,0,7,500,867900000,-96.86,26.17,14.14,0.000355,RECEIVED,CM
1782097.76,55,0,7,500,867100000,-122.74,0.29,14.14,0.000355,LOST,CM
1788325.01,3,0,7,500,867900000,-104.28,18.75,14.14,0.000355,RECEIVED,CM
1789997.22,97,0,7,500,868500000,-124.56,-1.53,14.14,0.000355,LOST,CH
1792557.2,65,0,7,500,868500000,-107.99,15.04,14.14,0.000355,RECEIVED,CM
1797793.18,90,0,7,250,867500000,-106.18,16.85,28.29,0.000711,RECEIVED,CM
1801773.86,79,0,7,500,867900000,-106.98,16.05,14.14,0.000355,RECEIVED,CM
1805353.27,20,0,7,500,868500000,-122.97,0.07,14.14,0.000355,LOST,CM
1806859.72,79,0,7,500,868300000,-102.01,21.02,14.14,0.000355,RECEIVED,CM
1808899.24,75,0,7,250,868100000,-132.07,-9.04,28.29,0.000711,LOST,CH
1809466.26,46,0,7,500,867900000,-109.72,13.31,14.14,0.000355,RECEIVED,CM
1809862.88,65,0,7,500,867700000,-98.31,24.72,14.14,0.000355,RECEIVED,CM
1811471.98,87,0,7,250,868500000,-121.34,1.69,28.29,0.000711,RECEIVED,CM
1813918.35,95,0,7,500,867300000,-125.48,-2.45,14.14,0.000355,LOST,CM
1819173.04,2,0,7,500,867100000,-108.92,14.11,14.14,0.000355,RECEIVED,CM
1823310.14,1,0,7,500,868300000,-108.52,14.51,14.14,0.000355,RECEIVED,CM
1823587.62,45,0,7,500,868100000,-81.0,42.03,14.14,0.000355,RECEIVED,CM
1824328.89,5,0,7,500,867300000,-115.73,7.3,14.14,0.000355,RECEIVED,CM
1825687.83,60,0,7,500,867100000,-120.46,2.58,14.14,0.000355,RECEIVED,CM
1829492.46,37,0,7,500,867300000,-117.41,5.62,14.14,0.000355,RECEIVED,CM
1831285.74,61,0,9,125,868100000,-124.16,-1.12,185.34,0.004656,RECEIVED,CM
1836264.34,19,0,7,500,867300000,-109.85,13.18,14.14,0.000355,RECEIVED,CM
1849007.67,73,0,9,125,868100000,-119.09,3.94,185.34,0.004656,RECEIVED,CM
1857305.1,32,0,7,500,867300000,-100.92,22.11,14.14,0.000355,RECEIVED,CM
1867386.66,10,0,7,500,867700000,-107.78,15.25,14.14,0.000355,RECEIVED,CM
1872817.16,97,0,7,125,868300000,-136.0,-12.97,56.58,0.001421,LOST,CH
1873537.69,29,0,10,125,868500000,-115.37,7.67,370.69,0.009311,RECEIVED,CM
1874351.23,85,0,7,500,867300000,-99.79,23.25,14.14,0.000355,RECEIVED,CM
1881125.74,40,0,7,500,868500000,-106.63,16.4,14.14,0.000355,RECEIVED,CH
1885063.7,41,0,7,500,867700000,-100.7,22.33,14.14,0.000355,RECEIVED,CM
1893746.6,32,0,7,500,867700000,-102.08,20.95,14.14,0.000355,RECEIVED,CM
1902268.56,76,0,7,500,868300000,-105.69,17.34,14.14,0.000355,RECEIVED,CM
1905547.76,11,0,7,250,868100000,-118.27,4.76,28.29,0.000711,RECEIVED,CM
1907395.19,34,0,7,500,868300000,-117.86,5.17,14.14,0.000355,RECEIVED,CM
1909259.51,27,0,7,500,867100000,-102.21,20.82,14.14,0.000355,RECEIVED,CM
1909682.94,33,0,7,500,867500000,-119.02,4.01,14.14,0.000355,RECEIVED,CM
1911606.49,29,0,7,500,867700000,-131.86,-8.82,14.14,0.000355,LOST,CM
1914751.44,26,0,7,500,867300000,-116.56,6.47,14.14,0.000355,RECEIVED,CH
1919188.87,88,0,7,500,867100000,-103.13,19.9,14.14,0.000355,RECEIVED,CM
1925559.3,70,0,7,500,868300000,-109.8,13.23,14.14,0.000355,RECEIVED,CM
1925580.77,5,0,7,500,867500000,-114.26,8.77,14.14,0.000355,RECEIVED,CM
