node;gateway;RSSI;SNR;TOA;SF;BW;TXPOWER;FREQ;CHANNEL;DISTANCE;ENERGY;STATUS;ROLE
40;0;-113.80677945279146;9.224120417127978;14.144000000000002;7;500;14;867700000;867700000;1259.241835391439;0.35528121687271497;RECEIVED;CH
74;0;-111.59955093600949;11.431348933909945;14.144000000000002;7;500;14;868500000;868500000;689.2111432645296;0.35528121687271497;RECEIVED;CM
10;0;-116.2652401625345;6.765659707384941;14.144000000000002;7;500;14;867100000;867100000;1756.4125369627718;0.35528121687271497;RECEIVED;CM
14;0;-114.89399806056286;8.136901809356573;14.144000000000002;7;500;14;867900000;867900000;1637.0003054367462;0.35528121687271497;RECEIVED;CM
30;0;-105.54704968378127;17.48385018613817;14.144000000000002;7;500;14;867500000;867500000;1943.837698986209;0.35528121687271497;RECEIVED;CM
80;0;-95.3760376584392;27.654862211480236;14.144000000000002;7;500;14;867500000;867500000;1653.4185797915784;0.35528121687271497;RECEIVED;CM
73;0;-119.33033446543536;3.700565404484081;28.288000000000004;7;250;14;868300000;868300000;632.5796392550111;0.7105624337454299;RECEIVED;CM
9;0;-122.55350362847065;0.4773962414487869;28.288000000000004;7;250;14;867500000;867500000;1596.0200499993728;0.7105624337454299;RECEIVED;CM
61;0;-129.18369905727138;-6.152799187351945;14.144000000000002;7;500;14;868100000;868100000;1501.330076965089;0.35528121687271497;LOST;CM
31;0;-106.8017127024434;16.22918716747604;14.144000000000002;7;500;14;868300000;868300000;1230.1869776582746;0.35528121687271497;RECEIVED;CM
38;0;-102.12108956578243;20.90981030413701;14.144000000000002;7;500;14;868100000;868100000;1088.3588562601951;0.35528121687271497;RECEIVED;CM
44;0;-107.81523877651755;15.215661093401891;14.144000000000002;7;500;14;868300000;868300000;1325.8431279755534;0.35528121687271497;RECEIVED;CM
49;0;-112.3631768920671;10.667722977852335;14.144000000000002;7;500;14;868100000;868100000;1428.2020165228728;0.35528121687271497;RECEIVED;CM
96;0;-105.70371241441984;17.327187455499597;14.144000000000002;7;500;14;867900000;867900000;1194.688662371917;0.35528121687271497;RECEIVED;CM
0;0;-115.11118155602344;7.919718313895999;28.288000000000004;7;250;14;867700000;867700000;1672.0627978637644;0.7105624337454299;RECEIVED;CH
38;0;-97.98902917826044;25.041870691659;14.144000000000002;7;500;14;867900000;867900000;1088.3588562601951;0.35528121687271497;RECEIVED;CM
26;0;-124.76416257869062;-1.7332627087711785;14.144000000000002;7;500;14;868100000;868100000;1389.7614903284664;0.35528121687271497;LOST;CH
90;0;-117.6965057123752;5.334394157544239;28.288000000000004;7;250;14;867100000;867100000;1848.9094082728877;0.7105624337454299;RECEIVED;CM
47;0;-118.00496284124597;5.025937028673468;14.144000000000002;7;500;14;868300000;868300000;513.0341119262929;0.35528121687271497;RECEIVED;CM
39;0;-113.5541788329543;9.476721036965131;14.144000000000002;7;500;14;867100000;867100000;1582.2667284626825;0.35528121687271497;RECEIVED;CM
8;0;-105.20356119768;17.827338672239435;14.144000000000002;7;500;14;867500000;867500000;1482.0701737772067;0.35528121687271497;RECEIVED;CM
47;0;-113.72687878247541;9.304021087444028;14.144000000000002;7;500;14;867500000;867500000;513.0341119262929;0.35528121687271497;RECEIVED;CM
6;0;-110.47598194121281;12.55491792870663;14.144000000000002;7;500;14;867300000;867300000;1021.877683482715;0.35528121687271497;RECEIVED;CM
38;0;-95.90376719386234;27.1271326760571;14.144000000000002;7;500;14;868100000;868100000;1088.3588562601951;0.35528121687271497;RECEIVED;CM
23;0;-123.70092947287395;-0.6700296029545143;14.144000000000002;7;500;14;868500000;868500000;190.12890364171355;0.35528121687271497;LOST;CM
22;0;-109.69841431603551;13.332485553883927;14.144000000000002;7;500;14;867900000;867900000;1858.1420828343564;0.35528121687271497;RECEIVED;CM
73;0;-121.66608038519703;1.3648194847224033;14.144000000000002;7;500;14;867500000;867500000;632.5796392550111;0.35528121687271497;LOST;CM
41;0;-86.34891913816972;36.68198073174972;14.144000000000002;7;500;14;867900000;867900000;675.7070371100185;0.35528121687271497;RECEIVED;CM
69;0;-89.31676671583406;33.714133154085374;14.144000000000002;7;500;14;867100000;867100000;633.5053275229815;0.35528121687271497;RECEIVED;CM
76;0;-108.84242517862671;14.188474691292726;14.144000000000002;7;500;14;868100000;868100000;1863.0171765177047;0.35528121687271497;RECEIVED;CM
12;0;-120.35993055099357;2.67096931892587;14.144000000000002;7;500;14;867100000;867100000;1012.8711665360013;0.35528121687271497;RECEIVED;CM
28;0;-114.23151333944986;8.799386530469576;28.288000000000004;7;250;14;867700000;867700000;1485.7456040655143;0.7105624337454299;RECEIVED;CM
16;0;-75.79179812820182;47.23910174171762;14.144000000000002;7;500;14;868500000;868500000;1756.3954566099287;0.35528121687271497;RECEIVED;CM
85;0;-89.17633213146674;33.8545677384527;14.144000000000002;7;500;14;867100000;867100000;1445.094114582161;0.35528121687271497;RECEIVED;CM
18;0;-122.39812050556478;0.6327793643546613;14.144000000000002;7;500;14;868300000;868300000;1209.3386622447824;0.35528121687271497;LOST;CM
80;0;-102.24324767940071;20.787652190518727;14.144000000000002;7;500;14;868500000;868500000;1653.4185797915784;0.35528121687271497;RECEIVED;CM
35;0;-115.8824651496453;7.148434720274139;14.144000000000002;7;500;14;867900000;867900000;1695.2321374962191;0.35528121687271497;RECEIVED;CM
56;0;-114.34589410136115;8.685005768558284;14.144000000000002;7;500;14;867500000;867500000;1851.5304480348143;0.35528121687271497;RECEIVED;CM
52;0;-107.751646815273;15.279253054646432;14.144000000000002;7;500;14;868500000;868500000;1778.2699457618914;0.35528121687271497;RECEIVED;CM
8;0;-113.20188332191317;9.829016548006265;14.144000000000002;7;500;14;868100000;868100000;1482.0701737772067;0.35528121687271497;RECEIVED;CM
51;0;-106.09076535664452;16.940134513274913;14.144000000000002;7;500;14;867900000;867900000;773.6439749652291;0.35528121687271497;RECEIVED;CM
4;0;-103.73360036356824;19.297299506351195;14.144000000000002;7;500;14;868500000;868500000;1771.65064276228;0.35528121687271497;RECEIVED;CM
27;0;-102.2409478945346;20.789951975384838;14.144000000000002;7;500;14;867500000;867500000;1978.8178289069463;0.35528121687271497;RECEIVED;CM
8;0;-118.13157021878669;4.899329651132746;14.144000000000002;7;500;14;868100000;868100000;1482.0701737772067;0.35528121687271497;RECEIVED;CM
57;0;-99.12546989994362;23.905429969975813;14.144000000000002;7;500;14;868100000;868100000;1615.6475481985544;0.35528121687271497;RECEIVED;CM
17;0;-104.419898718928;18.61100115099144;14.144000000000002;7;500;14;867500000;867500000;1066.4333078069158;0.35528121687271497;RECEIVED;CM
16;0;-100.98997614703163;22.04092372288781;14.144000000000002;7;500;14;868100000;868100000;1756.3954566099287;0.35528121687271497;RECEIVED;CM
87;0;-132.9584259107396;-9.927526040820169;14.144000000000002;7;500;14;867500000;867500000;837.2102483844784;0.35528121687271497;LOST;CM
79;0;-90.39132619782366;32.63957367209578;14.144000000000002;7;500;14;868300000;868300000;1374.4107828447795;0.35528121687271497;RECEIVED;CM
25;0;-101.767948967396;21.262950902523443;14.144000000000002;7;500;14;867900000;867900000;1738.9859113862883;0.35528121687271497;RECEIVED;CM
64;0;-129.15982984245238;-6.128929972532944;14.144000000000002;7;500;14;867500000;867500000;1879.4424705215108;0.35528121687271497;LOST;CM
93;0;-112.37096664795777;10.659933221961666;185.344;9;125;14;867300000;867300000;1481.2494725737458;4.655630787617115;RECEIVED;CM
89;0;-111.30672334652142;11.724176523398015;14.144000000000002;7;500;14;867700000;867700000;1881.578592565296;0.35528121687271497;RECEIVED;CM
11;0;-103.27019297227902;19.760706897640418;14.144000000000002;7;500;14;867900000;867900000;1590.3332984000556;0.35528121687271497;RECEIVED;CM
34;0;-110.50873028324928;12.52216958667016;14.144000000000002;7;500;14;868300000;868300000;852.9384502999029;0.35528121687271497;RECEIVED;CM
30;0;-100.15908413703504;22.8718157328844;14.144000000000002;7;500;14;867500000;867500000;1943.837698986209;0.35528121687271497;RECEIVED;CM
74;0;-124.31769433960213;-1.2867944696826896;28.288000000000004;7;250;14;867500000;867500000;689.2111432645296;0.7105624337454299;LOST;CM
92;0;-95.75072230989355;27.28017756002589;14.144000000000002;7;500;14;868100000;868100000;1316.96924793254;0.35528121687271497;RECEIVED;CM
54;0;-100.35540555931371;22.67549431060573;14.144000000000002;7;500;14;867300000;867300000;1806.4063773138091;0.35528121687271497;RECEIVED;CM
42;0;-100.5428069287579;22.48809294116154;14.144000000000002;7;500;14;868100000;868100000;1096.6079518223457;0.35528121687271497;RECEIVED;CM
76;0;-119.10381500828416;3.9270848616352794;14.144000000000002;7;500;14;868100000;868100000;1863.0171765177047;0.35528121687271497;RECEIVED;CM
76;0;-107.50105730257319;15.52984256734625;14.144000000000002;7;500;14;867300000;867300000;1863.0171765177047;0.35528121687271497;RECEIVED;CM
66;0;-115.16903584246674;7.861864027452697;14.144000000000002;7;500;14;867900000;867900000;532.3758071137343;0.35528121687271497;RECEIVED;CM
34;0;-101.85735186730267;21.17354800261677;56.57600000000001;7;125;14;868500000;868500000;852.9384502999029;1.4211248674908599;RECEIVED;CM
