node;gateway;RSSI;SNR;TOA;SF;BW;TXPOWER;FREQ;CHANNEL;DISTANCE;ENERGY;STATUS;ROLE
25;0;-120.07562302889471;2.9552768410247268;28.288000000000004;7;250;14;868300000;868300000;1950.8226469876754;0.7105624337454299;RECEIVED;CM
46;0;-119.2269881331845;3.803911736734932;329.728;11;250;14;867500000;867500000;1981.7694114099147;8.282392892887906;RECEIVED;CM
41;0;-111.66702322589654;11.363876644022895;659.456;12;250;14;867900000;867900000;1119.8946379012625;16.56478578577581;RECEIVED;CM
28;0;-120.44718170489881;2.5837181650206276;185.344;10;250;14;867500000;867500000;552.9575028878802;4.655630787617115;RECEIVED;CM
96;0;-119.87946010018217;3.151439769737266;1318.912;12;125;14;868300000;868300000;622.7069936976781;33.12957157155162;RECEIVED;CM
13;0;-99.73868191124149;23.292217958677952;92.672;9;250;14;868100000;868100000;935.0903699643153;2.3278153938085575;RECEIVED;CM
93;0;-104.92285867289918;18.108041197020256;1318.912;12;125;14;867500000;867500000;1313.2593041741604;33.12957157155162;RECEIVED;CM
62;0;-100.58780430560033;22.44309556431911;51.456;8;250;14;868300000;868300000;633.5937184032051;1.2925162821975693;RECEIVED;CM
51;0;-112.96116794632621;10.069731923593224;46.336;9;500;14;867500000;867500000;1982.6774825977118;1.1639076969042788;RECEIVED;CM
67;0;-102.43575608523825;20.595143784681184;329.728;11;250;14;867500000;867500000;1804.076772202336;8.282392892887906;RECEIVED;CM
29;0;-95.9585046520574;27.072395217862038;370.688;10;125;14;867500000;867500000;1058.9962228450108;9.31126157523423;RECEIVED;CM
43;0;-92.1514289924992;30.879470877420232;92.672;10;500;14;868100000;868100000;1353.9867059908674;2.3278153938085575;RECEIVED;CM
48;0;-115.58438185621125;7.446518013708186;185.344;10;250;14;868300000;868300000;1246.7886749565862;4.655630787617115;RECEIVED;CM
27;0;-111.5349429041167;11.495956965802733;92.672;9;250;14;868300000;868300000;1563.1842501765427;2.3278153938085575;RECEIVED;CM
