node;gateway;RSSI;SNR;TOA;SF;BW;TXPOWER;FREQ;CHANNEL;DISTANCE;ENERGY;STATUS;ROLE
13;0;-114.94708312269046;8.08381674722898;14.144000000000002;7;500;14;867300000;867300000;916.977644220403;0.35528121687271497;RECEIVED;CH
4;0;-124.66756575764708;-1.636665887727645;14.144000000000002;7;500;14;867300000;867300000;1775.6446716615349;0.35528121687271497;LOST;CM
89;0;-106.21658350931472;16.81431636060472;14.144000000000002;7;500;14;867700000;867700000;1894.557468117555;0.35528121687271497;RECEIVED;CM
59;0;-105.893261786083;17.137638083836435;14.144000000000002;7;500;14;867500000;867500000;966.1656172727323;0.35528121687271497;RECEIVED;CM
17;0;-95.36146540215016;27.66943446776928;14.144000000000002;7;500;14;868100000;868100000;577.7231170725298;0.35528121687271497;RECEIVED;CM
30;0;-102.34482765705702;20.686072212862413;28.288000000000004;7;250;14;867900000;867900000;1394.6400969425767;0.7105624337454299;RECEIVED;CM
62;0;-99.53097594526515;23.499923924654283;14.144000000000002;7;500;14;867300000;867300000;723.7748268626093;0.35528121687271497;RECEIVED;CM
9;0;-109.03063152182756;14.000268348091879;14.144000000000002;7;500;14;868300000;868300000;1677.3911291049562;0.35528121687271497;RECEIVED;CM
65;0;-112.3009941166829;10.729905753236537;14.144000000000002;7;500;14;868300000;868300000;480.37485362995426;0.35528121687271497;RECEIVED;CM
11;0;-126.91444994462287;-3.883550074703436;14.144000000000002;7;500;14;867700000;867700000;1318.6932926196296;0.35528121687271497;LOST;CM
56;0;-110.88634398334871;12.144555886570728;14.144000000000002;7;500;14;868500000;868500000;1275.9286813924984;0.35528121687271497;RECEIVED;CM
80;0;-100.70458135272307;22.32631851719637;14.144000000000002;7;500;14;868500000;868500000;739.7959178043632;0.35528121687271497;RECEIVED;CM
69;0;-113.22943215473421;9.801467715185225;14.144000000000002;7;500;14;867300000;867300000;1976.045799064384;0.35528121687271497;RECEIVED;CM
83;0;-88.35477044784452;34.67612942207492;14.144000000000002;7;500;14;868500000;868500000;777.048904509877;0.35528121687271497;RECEIVED;CM
16;0;-101.92180424380467;21.109095626114765;14.144000000000002;7;500;14;868100000;868100000;1139.2809135590749;0.35528121687271497;RECEIVED;CM
66;0;-101.8610810429123;21.169818827007134;14.144000000000002;7;500;14;867900000;867900000;596.5668445363017;0.35528121687271497;RECEIVED;CM
22;0;-123.44793580704291;-0.4170359371234724;28.288000000000004;7;250;14;867500000;867500000;1906.5203906593813;0.7105624337454299;RECEIVED;CM
28;0;-106.13421348560833;16.89668638431111;14.144000000000002;7;500;14;868300000;868300000;1208.9619514277526;0.35528121687271497;RECEIVED;CM
12;0;-132.7804198514824;-9.749519981562969;14.144000000000002;7;500;14;868500000;868500000;1965.7146283222294;0.35528121687271497;LOST;CM
97;0;-116.03563541320142;6.995264456718019;14.144000000000002;7;500;14;867100000;867100000;1970.4834432189477;0.35528121687271497;RECEIVED;CM
2;0;-104.28990085384262;18.740999016076813;14.144000000000002;7;500;14;867100000;867100000;984.0782489212938;0.35528121687271497;RECEIVED;CM
43;0;-95.77098948625358;27.259910383665854;14.144000000000002;7;500;14;867100000;867100000;889.7426594246226;0.35528121687271497;RECEIVED;CM
4;0;-107.31487090305545;15.716028966863988;14.144000000000002;7;500;14;868500000;868500000;1775.6446716615349;0.35528121687271497;RECEIVED;CM
67;0;-107.36862231559117;15.66227755432827;14.144000000000002;7;500;14;867300000;867300000;947.0227030013589;0.35528121687271497;RECEIVED;CM
9;0;-91.74623421028791;31.28466565963153;14.144000000000002;7;500;14;868300000;868300000;1677.3911291049562;0.35528121687271497;RECEIVED;CM
