node;gateway;RSSI;SNR;TOA;SF;BW;TXPOWER;FREQ;CHANNEL;DISTANCE;ENERGY;STATUS;ROLE
82;0;-102.35094686105381;20.679953008865624;14.144000000000002;7;500;14;867300000;867300000;1263.3388302430983;0.35528121687271497;RECEIVED;CM
6;0;-108.8615608284865;14.169339041432934;14.144000000000002;7;500;14;868500000;868500000;897.2095630341888;0.35528121687271497;RECEIVED;CM
97;0;-115.08271672430914;7.948183145610301;14.144000000000002;7;500;14;867300000;867300000;1404.7974943030044;0.35528121687271497;RECEIVED;CM
89;0;-120.27773573224468;2.7531641376747586;14.144000000000002;7;500;14;867500000;867500000;1847.8858189834132;0.35528121687271497;RECEIVED;CM
93;0;-97.5262152440057;25.50468462591374;14.144000000000002;7;500;14;867900000;867900000;1483.2548668384675;0.35528121687271497;RECEIVED;CM
66;0;-110.64468923756512;12.38621063235432;14.144000000000002;7;500;14;867700000;867700000;1395.2179041282404;0.35528121687271497;RECEIVED;CM
90;0;-111.07431838052878;11.956581489390658;14.144000000000002;7;500;14;867900000;867900000;1301.9466194894474;0.35528121687271497;RECEIVED;CM
53;0;-100.01129216101778;23.01960770890166;14.144000000000002;7;500;14;867900000;867900000;1943.6061843902432;0.35528121687271497;RECEIVED;CM
89;0;-107.09401646246171;15.936883407457728;14.144000000000002;7;500;14;867900000;867900000;1847.8858189834132;0.35528121687271497;RECEIVED;CM
77;0;-120.65386642001658;2.3770334499028536;14.144000000000002;7;500;14;867100000;867100000;1851.052943597238;0.35528121687271497;RECEIVED;CM
96;0;-100.41163251706251;22.619267352856923;14.144000000000002;7;500;14;867100000;867100000;1426.920109887025;0.35528121687271497;RECEIVED;CM
29;0;-112.45582363337938;10.575076236540056;14.144000000000002;7;500;14;867100000;867100000;1776.6769543166815;0.35528121687271497;RECEIVED;CM
81;0;-116.5899420767091;6.440957793210345;28.288000000000004;7;250;14;867300000;867300000;1753.8511909509314;0.7105624337454299;RECEIVED;CM
