timestamp,node_id,bs_idx,sf,bw,freq,rssi,snr,toa,energy_j,status,role
63937.51,22,0,7,500,867300000,-112.7,10.33,14.14,0.000355,RECEIVED,CM
67470.09,60,0,7,500,868300000,-125.0,-1.97,14.14,0.000355,LOST,CM
67755.16,70,0,7,500,868100000,-103.49,19.54,14.14,0.000355,RECEIVED,CM
69836.79,88,0,7,250,867900000,-117.76,5.27,28.29,0.000711,RECEIVED,CM
72430.14,30,0,7,500,868500000,-111.3,11.74,14.14,0.000355,RECEIVED,CM
75882.83,81,0,7,500,867900000,-115.05,7.98,14.14,0.000355,RECEIVED,CH
78909.25,21,0,7,500,867300000,-110.77,12.26,14.14,0.000355,RECEIVED,CM
79218.74,88,0,7,500,868100000,-105.05,17.98,14.14,0.000355,RECEIVED,CM
80713.41,78,0,7,500,867700000,-91.07,31.96,14.14,0.000355,RECEIVED,CM
81063.07,36,0,7,500,867700000,-112.21,10.82,14.14,0.000355,RECEIVED,CM
82396.29,19,0,7,125,867300000,-109.53,13.5,56.58,0.001421,RECEIVED,CM
86679.08,48,0,11,125,867500000,-111.72,11.31,741.38,0.018623,RECEIVED,CM
90108.7,31,0,7,500,868100000,-107.44,15.59,14.14,0.000355,RECEIVED,CM
96774.92,55,0,7,500,868500000,-111.59,11.44,14.14,0.000355,RECEIVED,CM
97827.85,20,0,7,500,867300000,-117.94,5.09,14.14,0.000355,RECEIVED,CM
97839.1,43,0,7,500,868300000,-113.04,9.99,14.14,0.000355,RECEIVED,CM
98995.81,94,0,7,250,868300000,-90.26,32.77,28.29,0.000711,RECEIVED,CM
119251.48,14,0,7,500,867300000,-116.53,6.5,14.14,0.000355,RECEIVED,CM
119595.26,13,0,7,500,867100000,-100.29,22.74,14.14,0.000355,RECEIVED,CM
123119.28,10,0,7,500,868100000,-107.42,15.61,14.14,0.000355,RECEIVED,CM
125366.03,59,0,7,500,868500000,-100.51,22.52,14.14,0.000355,RECEIVED,CM
127222.78,33,0,7,500,868100000,-121.5,1.53,14.14,0.000355,LOST,CH
129810.66,25,0,7,500,867100000,-121.64,1.4,14.14,0.000355,LOST,CM
136007.12,16,0,7,500,867300000,-123.48,-0.45,14.14,0.000355,LOST,CM
142673.36,23,0,7,500,868100000,-117.05,5.98,14.14,0.000355,RECEIVED,CM
146506.64,15,0,7,125,868100000,-114.66,8.37,56.58,0.001421,RECEIVED,CM
149334.09,65,0,7,500,867300000,-98.74,24.29,14.14,0.000355,RECEIVED,CM
150663.24,19,0,7,500,868100000,-105.12,17.91,14.14,0.000355,RECEIVED,CM
152468.8,56,0,7,500,867900000,-116.96,6.07,14.14,0.000355,RECEIVED,CM
158209.27,75,0,7,500,867100000,-97.53,25.5,14.14,0.000355,RECEIVED,CM
158685.56,58,0,7,500,868500000,-114.13,8.9,14.14,0.000355,RECEIVED,CM
159041.14,38,0,7,500,867700000,-103.34,19.69,14.14,0.000355,RECEIVED,CM
159434.06,30,0,7,500,867500000,-121.34,1.69,14.14,0.000355,LOST,CM
159469.03,54,0,7,500,867900000,-126.64,-3.61,14.14,0.000355,LOST,CM
170627.02,44,0,7,500,867300000,-114.96,8.08,14.14,0.000355,RECEIVED,CM
177855.18,15,0,7,500,868500000,-117.11,5.92,14.14,0.000355,RECEIVED,CM
178582.24,8,0,7,500,867500000,-99.13,23.9,14.14,0.000355,RECEIVED,CM
179701.28,73,0,7,500,868300000,-80.1,42.93,14.14,0.000355,RECEIVED,CM
184175.52,91,0,7,500,867100000,-83.83,39.2,14.14,0.000355,RECEIVED,CM
185452.14,71,0,7,250,867100000,-108.13,14.9,28.29,0.000711,RECEIVED,CM
186446.37,7,0,7,125,868300000,-107.28,15.75,56.58,0.001421,RECEIVED,CH
187176.22,40,0,7,500,868100000,-107.88,15.15,14.14,0.000355,RECEIVED,CM
187199.46,75,0,7,500,867700000,-104.41,18.62,14.14,0.000355,RECEIVED,CM
189340.58,18,0,7,500,868100000,-128.17,-5.14,14.14,0.000355,LOST,CH
192226.15,99,0,7,500,867500000,-107.17,15.86,14.14,0.000355,RECEIVED,CM
198173.44,47,0,7,500,868300000,-104.69,18.34,14.14,0.000355,RECEIVED,CM
202881.14,56,0,7,250,867700000,-112.3,10.73,28.29,0.000711,RECEIVED,CM
204220.97,88,0,7,250,867700000,-109.68,13.36,28.29,0.000711,RECEIVED,CM
205465.42,80,0,7,500,867100000,-88.43,34.6,14.14,0.000355,RECEIVED,CM
208088.83,17,0,7,500,867300000,-101.31,21.72,14.14,0.000355,RECEIVED,CM
208103.44,76,0,7,500,868300000,-96.04,26.99,14.14,0.000355,RECEIVED,CM
209227.91,89,0,7,500,867900000,-111.04,11.99,14.14,0.000355,RECEIVED,CM
209262.9,50,0,7,250,867700000,-115.45,7.58,28.29,0.000711,RECEIVED,CH
210103.95,42,0,7,500,867700000,-110.18,12.85,14.14,0.000355,RECEIVED,CM
210130.93,64,0,7,500,868100000,-101.24,21.79,14.14,0.000355,RECEIVED,CM
210704.34,83,0,7,500,867700000,-121.43,1.6,14.14,0.000355,LOST,CM
212049.66,84,0,7,500,868300000,-113.41,9.62,14.14,0.000355,RECEIVED,CM
219717.77,37,0,7,500,868500000,-109.71,13.32,14.14,0.000355,RECEIVED,CM
222139.81,10,0,7,500,868500000,-97.86,25.17,14.14,0.000355,RECEIVED,CM
222847.23,71,0,9,250,867500000,-111.37,11.66,92.67,0.002328,RECEIVED,CM
227483.46,62,0,7,500,867900000,-105.08,17.95,14.14,0.000355,RECEIVED,CM
231694.69,29,0,7,250,867100000,-109.13,13.9,28.29,0.000711,RECEIVED,CM
233944.69,37,0,7,500,867900000,-98.31,24.72,14.14,0.000355,RECEIVED,CM
234004.9,61,0,7,125,868100000,-130.11,-7.08,56.58,0.001421,LOST,CM
237652.71,0,0,7,500,867900000,-115.0,8.03,14.14,0.000355,RECEIVED,CM
238337.12,63,0,7,500,867500000,-110.11,12.92,14.14,0.000355,RECEIVED,CM
239345.52,97,0,7,500,867900000,-108.28,14.75,14.14,0.000355,RECEIVED,CM
239621.26,32,0,7,500,868300000,-124.5,-1.47,14.14,0.000355,LOST,CM
239861.59,48,0,7,500,868100000,-109.23,13.8,14.14,0.000355,RECEIVED,CM
240309.01,47,0,7,500,867500000,-100.51,22.52,14.14,0.000355,RECEIVED,CM
247273.32,0,0,7,500,868300000,-108.82,14.21,14.14,0.000355,RECEIVED,CM
247930.14,22,0,7,500,868300000,-123.73,-0.7,14.14,0.000355,LOST,CM
257992.76,6,0,7,500,868300000,-106.79,16.24,14.14,0.000355,RECEIVED,CM
260252.63,82,0,7,500,867100000,-105.15,17.88,14.14,0.000355,RECEIVED,CM
263272.84,87,0,7,500,867500000,-118.64,4.4,14.14,0.000355,RECEIVED,CM
264813.96,97,0,7,500,867900000,-106.52,16.51,14.14,0.000355,RECEIVED,CM
265182.2,81,0,7,500,867100000,-112.13,10.9,14.14,0.000355,RECEIVED,CH
269624.55,3,0,7,500,867700000,-100.86,22.17,14.14,0.000355,RECEIVED,CM
270475.63,54,0,7,500,867900000,-105.46,17.57,14.14,0.000355,RECEIVED,CM
271622.03,34,0,7,500,868500000,-113.04,9.99,14.14,0.000355,RECEIVED,CM
275439.0,25,0,7,500,868100000,-110.93,12.1,14.14,0.000355,RECEIVED,CM
277972.02,61,0,7,500,867100000,-112.28,10.76,14.14,0.000355,RECEIVED,CM
278571.41,28,0,7,250,868100000,-108.18,14.85,28.29,0.000711,RECEIVED,CM
279283.79,38,0,7,500,868500000,-117.19,5.85,14.14,0.000355,RECEIVED,CM
279560.51,72,0,7,500,867700000,-102.47,20.56,14.14,0.000355,RECEIVED,CM
281305.39,6,0,7,500,867100000,-108.62,14.41,14.14,0.000355,RECEIVED,CM
283771.86,9,0,7,500,868300000,-99.97,23.06,14.14,0.000355,RECEIVED,CM
285433.12,22,0,7,500,868500000,-108.39,14.64,14.14,0.000355,RECEIVED,CM
290351.99,16,0,7,500,867900000,-106.31,16.73,14.14,0.000355,RECEIVED,CM
290465.0,15,0,7,500,867100000,-121.43,1.6,14.14,0.000355,LOST,CM
301920.45,15,0,7,500,867700000,-115.74,7.29,14.14,0.000355,RECEIVED,CM
302873.36,87,0,7,500,867500000,-114.09,8.94,14.14,0.000355,RECEIVED,CM
306250.9,93,0,7,500,867300000,-117.97,5.06,14.14,0.000355,RECEIVED,CM
307763.29,31,0,7,500,867500000,-118.59,4.44,14.14,0.000355,RECEIVED,CM
310124.59,83,0,7,500,868500000,-110.19,12.85,14.14,0.000355,RECEIVED,CM
310698.1,90,0,7,500,867900000,-93.35,29.68,14.14,0.000355,RECEIVED,CM
319381.86,78,0,7,500,868100000,-95.05,27.98,14.14,0.000355,RECEIVED,CM
321326.83,54,0,7,500,868100000,-114.97,8.06,14.14,0.000355,RECEIVED,CM
324189.79,40,0,7,500,867900000,-99.77,23.26,14.14,0.000355,RECEIVED,CM
327491.44,19,0,7,500,868500000,-105.87,17.17,14.14,0.000355,RECEIVED,CM
328554.31,57,0,7,500,867300000,-106.8,16.23,14.14,0.000355,RECEIVED,CM
337548.9,0,0,7,500,867300000,-104.02,19.01,14.14,0.000355,RECEIVED,CM
343648.88,33,0,7,125,867700000,-123.25,-0.21,56.58,0.001421,RECEIVED,CH
346022.26,57,0,7,500,867900000,-110.88,12.15,14.14,0.000355,RECEIVED,CM
346691.42,74,0,7,500,867100000,-110.51,12.52,14.14,0.000355,RECEIVED,CM
349238.15,87,0,7,500,868500000,-109.03,14.0,14.14,0.000355,RECEIVED,CM
350456.92,63,0,7,500,867700000,-109.86,13.18,14.14,0.000355,RECEIVED,CM
350808.62,89,0,7,500,867900000,-100.31,22.72,14.14,0.000355,RECEIVED,CM
352207.71,53,0,7,250,867100000,-116.54,6.49,28.29,0.000711,RECEIVED,CM
354056.87,46,0,7,500,867500000,-101.99,21.04,14.14,0.000355,RECEIVED,CM
354108.35,13,0,7,500,867100000,-109.39,13.64,14.14,0.000355,RECEIVED,CM
354341.13,90,0,7,500,867700000,-103.47,19.56,14.14,0.000355,RECEIVED,CM
357777.55,43,0,7,500,867300000,-110.17,12.86,14.14,0.000355,RECEIVED,CM
361655.57,74,0,7,500,867100000,-106.35,16.69,14.14,0.000355,RECEIVED,CM
363326.66,84,0,7,500,868300000,-107.12,15.91,14.14,0.000355,RECEIVED,CM
364641.28,90,0,7,500,867700000,-98.48,24.55,14.14,0.000355,RECEIVED,CM
368591.52,66,0,7,500,868500000,-104.23,18.8,14.14,0.000355,RECEIVED,CM
368827.46,48,0,7,500,867300000,-109.6,13.43,14.14,0.000355,RECEIVED,CM
369889.06,24,0,7,500,868300000,-103.27,19.76,14.14,0.000355,RECEIVED,CM
373844.21,81,0,7,500,867500000,-120.31,2.72,14.14,0.000355,RECEIVED,CH
376039.62,19,0,7,500,867100000,-117.37,5.66,14.14,0.000355,RECEIVED,CM
376436.25,68,0,7,250,867700000,-107.13,15.9,28.29,0.000711,RECEIVED,CM
376473.5,55,0,7,500,868100000,-123.86,-0.83,14.14,0.000355,LOST,CM
376782.5,17,0,7,500,868100000,-112.44,10.59,14.14,0.000355,RECEIVED,CM
379122.18,29,0,7,500,867900000,-108.89,14.14,14.14,0.000355,RECEIVED,CM
379141.17,80,0,7,500,867300000,-90.5,32.54,14.14,0.000355,RECEIVED,CM
381959.71,8,0,7,500,867700000,-114.47,8.56,14.14,0.000355,RECEIVED,CM
382555.57,80,0,7,500,867300000,-111.03,12.0,14.14,0.000355,RECEIVED,CM
388243.94,71,0,7,500,867100000,-88.16,34.88,14.14,0.000355,RECEIVED,CM
388919.23,96,0,7,500,867700000,-114.42,8.61,14.14,0.000355,RECEIVED,CM
389087.93,78,0,7,500,867900000,-99.72,23.31,14.14,0.000355,RECEIVED,CM
392100.86,33,0,7,500,867700000,-110.01,13.03,14.14,0.000355,RECEIVED,CH
393663.74,35,0,7,500,867700000,-115.67,7.37,14.14,0.000355,RECEIVED,CM
394019.4,55,0,7,500,868500000,-109.79,13.24,14.14,0.000355,RECEIVED,CM
396279.1,87,0,7,500,867500000,-106.98,16.05,14.14,0.000355,RECEIVED,CM
400440.7,4,0,7,500,868100000,-118.84,4.19,14.14,0.000355,RECEIVED,CM
401196.52,96,0,7,500,867300000,-101.99,21.04,14.14,0.000355,RECEIVED,CM
401910.92,55,0,7,500,867700000,-119.78,3.25,14.14,0.000355,RECEIVED,CM
405773.92,72,0,7,500,867700000,-109.92,13.11,14.14,0.000355,RECEIVED,CM
406711.4,97,0,7,500,868300000,-111.65,11.38,14.14,0.000355,RECEIVED,CM
406978.53,64,0,7,500,867300000,-118.6,4.43,14.14,0.000355,RECEIVED,CM
408833.59,89,0,11,125,868300000,-114.24,8.79,741.38,0.018623,RECEIVED,CM
410475.23,60,0,7,500,867900000,-116.82,6.21,14.14,0.000355,RECEIVED,CM
416634.88,73,0,7,500,867300000,-92.41,30.63,14.14,0.000355,RECEIVED,CM
418889.36,41,0,7,500,867900000,-112.02,11.01,14.14,0.000355,RECEIVED,CM
426303.65,99,0,7,500,868100000,-117.48,5.55,14.14,0.000355,RECEIVED,CM
428873.13,54,0,7,500,867900000,-121.75,1.28,14.14,0.000355,LOST,CM
431894.14,14,0,7,500,867100000,-101.79,21.24,14.14,0.000355,RECEIVED,CM
433562.46,27,0,7,500,868300000,-99.19,23.84,14.14,0.000355,RECEIVED,CM
446437.78,34,0,7,500,868100000,-125.68,-2.65,14.14,0.000355,LOST,CM
448331.69,22,0,7,500,867500000,-123.8,-0.77,14.14,0.000355,LOST,CM
453932.25,37,0,7,500,867700000,-109.71,13.32,14.14,0.000355,RECEIVED,CM
457565.16,49,0,7,500,868500000,-116.49,6.54,14.14,0.000355,RECEIVED,CM
462131.06,76,0,7,500,867300000,-111.74,11.29,14.14,0.000355,RECEIVED,CM
463528.7,12,0,7,500,867900000,-100.08,22.95,14.14,0.000355,RECEIVED,CM
465268.95,0,0,7,500,867500000,-126.65,-3.62,14.14,0.000355,LOST,CM
465499.89,34,0,7,250,867900000,-110.05,12.98,28.29,0.000711,RECEIVED,CM
466288.94,98,0,7,500,868300000,-113.27,9.76,14.14,0.000355,RECEIVED,CM
468533.52,67,0,7,500,868300000,-117.77,5.26,14.14,0.000355,RECEIVED,CM
469511.17,60,0,7,500,868100000,-109.58,13.45,14.14,0.000355,RECEIVED,CM
476657.31,41,0,7,500,867700000,-92.29,30.74,14.14,0.000355,RECEIVED,CM
477778.95,49,0,7,500,867100000,-107.31,15.72,14.14,0.000355,RECEIVED,CM
484176.29,70,0,7,500,868100000,-119.89,3.14,14.14,0.000355,RECEIVED,CM
484320.5,72,0,7,500,867700000,-91.8,31.23,14.14,0.000355,RECEIVED,CM
485642.33,20,0,7,500,867300000,-104.85,18.18,14.14,0.000355,RECEIVED,CM
492788.79,61,0,7,500,868500000,-108.44,14.59,14.14,0.000355,RECEIVED,CM
495138.17,89,0,7,250,868300000,-128.5,-5.47,28.29,0.000711,LOST,CM
502245.34,22,0,7,125,867300000,-119.49,3.54,56.58,0.001421,RECEIVED,CM
504610.67,14,0,7,250,867700000,-111.64,11.39,28.29,0.000711,RECEIVED,CM
508088.02,74,0,7,500,868100000,-120.16,2.87,14.14,0.000355,RECEIVED,CM
508293.99,66,0,7,500,867500000,-101.86,21.17,14.14,0.000355,RECEIVED,CM
508318.02,53,0,7,500,868100000,-107.79,15.24,14.14,0.000355,RECEIVED,CM
510961.25,25,0,7,500,868500000,-104.77,18.26,14.14,0.000355,RECEIVED,CM
514314.04,7,0,7,125,868100000,-105.97,17.06,56.58,0.001421,RECEIVED,CH
520746.08,98,0,7,500,867300000,-124.56,-1.53,14.14,0.000355,LOST,CM
523597.23,55,0,7,500,868100000,-98.95,24.08,14.14,0.000355,RECEIVED,CM
526430.2,4,0,7,500,868500000,-105.23,17.8,14.14,0.000355,RECEIVED,CM
532851.24,26,0,7,500,867700000,-108.38,14.65,14.14,0.000355,RECEIVED,CM
540716.91,11,0,7,500,867500000,-108.19,14.84,14.14,0.000355,RECEIVED,CM
543219.33,58,0,7,500,868500000,-102.39,20.64,14.14,0.000355,RECEIVED,CM
546230.02,69,0,7,500,868100000,-123.43,-0.4,14.14,0.000355,LOST,CM
546567.22,55,0,7,125,868300000,-104.55,18.48,56.58,0.001421,RECEIVED,CM
547567.48,15,0,7,500,867900000,-101.1,21.93,14.14,0.000355,RECEIVED,CM
548352.11,92,0,9,125,868300000,-102.62,20.41,185.34,0.004656,RECEIVED,CM
552528.61,29,0,7,500,868500000,-101.41,21.62,14.14,0.000355,RECEIVED,CM
560308.44,74,0,7,500,867700000,-104.19,18.84,14.14,0.000355,RECEIVED,CM
560488.71,79,0,7,500,867900000,-101.01,22.02,14.14,0.000355,RECEIVED,CM
561502.71,55,0,7,500,867700000,-109.15,13.88,14.14,0.000355,RECEIVED,CM
561604.58,46,0,7,500,868500000,-115.98,7.05,14.14,0.000355,RECEIVED,CM
569887.76,32,0,7,500,867100000,-109.8,13.23,14.14,0.000355,RECEIVED,CM
576656.84,4,0,7,500,868300000,-108.01,15.02,14.14,0.000355,RECEIVED,CM
578850.72,43,0,7,500,867300000,-98.48,24.55,14.14,0.000355,RECEIVED,CM
580665.9,1,0,7,500,868300000,-86.69,36.34,14.14,0.000355,RECEIVED,CM
582720.13,91,0,7,500,868500000,-98.19,24.84,14.14,0.000355,RECEIVED,CM
582990.17,72,0,7,500,867100000,-109.33,13.7,14.14,0.000355,RECEIVED,CM
587057.6,57,0,7,500,867100000,-111.16,11.87,14.14,0.000355,RECEIVED,CM
588739.33,72,0,7,500,867100000,-103.23,19.81,14.14,0.000355,RECEIVED,CM
592420.06,39,0,7,500,868500000,-114.81,8.22,14.14,0.000355,RECEIVED,CM
597420.1,27,0,7,500,867300000,-92.03,31.0,14.14,0.000355,RECEIVED,CM
599834.5,27,0,7,500,867300000,-93.3,29.74,14.14,0.000355,RECEIVED,CM
608433.2,49,0,7,500,867500000,-112.57,10.46,14.14,0.000355,RECEIVED,CM
611028.87,99,0,7,500,868100000,-106.69,16.35,14.14,0.000355,RECEIVED,CM
613755.81,48,0,7,500,867100000,-115.1,7.93,14.14,0.000355,RECEIVED,CM
615545.47,80,0,7,500,867700000,-102.88,20.15,14.14,0.000355,RECEIVED,CM
617365.48,98,0,7,500,867300000,-113.49,9.54,14.14,0.000355,RECEIVED,CM
619882.88,10,0,7,500,867100000,-110.15,12.88,14.14,0.000355,RECEIVED,CM
624673.21,34,0,7,500,867700000,-119.28,3.75,14.14,0.000355,RECEIVED,CM
625642.26,90,0,7,500,867700000,-100.9,22.13,14.14,0.000355,RECEIVED,CM
633504.29,61,0,7,500,868300000,-119.46,3.57,14.14,0.000355,RECEIVED,CM
640593.4,43,0,7,250,867100000,-91.91,31.12,28.29,0.000711,RECEIVED,CM
640914.41,94,0,7,500,867100000,-109.39,13.64,14.14,0.000355,RECEIVED,CM
642062.86,16,0,7,500,867500000,-112.29,10.74,14.14,0.000355,RECEIVED,CM
642918.46,27,0,7,500,867900000,-94.97,28.06,14.14,0.000355,RECEIVED,CM
647838.23,85,0,7,500,868300000,-101.94,21.09,14.14,0.000355,RECEIVED,CM
660883.58,46,0,7,500,867500000,-122.62,0.41,14.14,0.000355,LOST,CM
663482.71,40,0,7,500,867100000,-108.76,14.27,14.14,0.000355,RECEIVED,CM
668737.92,45,0,7,500,868300000,-116.5,6.53,14.14,0.000355,RECEIVED,CM
679685.76,70,0,7,125,867100000,-102.34,20.69,56.58,0.001421,RECEIVED,CM
687647.18,49,0,9,500,867900000,-103.65,19.38,46.34,0.001164,RECEIVED,CM
690169.28,30,0,7,500,868300000,-113.52,9.51,14.14,0.000355,RECEIVED,CM
690961.98,9,0,7,500,867900000,-104.35,18.68,14.14,0.000355,RECEIVED,CM
692923.76,59,0,7,500,867700000,-105.8,17.23,14.14,0.000355,RECEIVED,CM
697492.44,16,0,7,500,867700000,-121.22,1.81,14.14,0.000355,LOST,CM
699704.52,0,0,7,125,868300000,-124.56,-1.53,56.58,0.001421,RECEIVED,CM
708983.68,79,0,7,500,868500000,-119.62,3.41,14.14,0.000355,RECEIVED,CM
710707.79,92,0,7,500,867700000,-94.29,28.74,14.14,0.000355,RECEIVED,CM
714701.17,14,0,8,125,868100000,-123.53,-0.5,102.91,0.002585,RECEIVED,CM
715998.0,93,0,7,500,867700000,-104.01,19.02,14.14,0.000355,RECEIVED,CM
716778.95,52,0,7,500,868300000,-113.19,9.84,14.14,0.000355,RECEIVED,CM
717693.76,33,0,7,500,867900000,-120.44,2.6,14.14,0.000355,RECEIVED,CH
717989.3,29,0,7,500,868300000,-110.31,12.72,14.14,0.000355,RECEIVED,CM
720555.31,97,0,7,500,867500000,-116.57,6.46,14.14,0.000355,RECEIVED,CM
720861.99,10,0,7,500,867700000,-100.11,22.92,14.14,0.000355,RECEIVED,CM
721108.4,78,0,7,500,868100000,-102.56,20.47,14.14,0.000355,RECEIVED,CM
725155.74,45,0,7,500,867100000,-133.44,-10.41,14.14,0.000355,LOST,CM
725599.09,83,0,7,500,867900000,-110.23,12.81,14.14,0.000355,RECEIVED,CM
731944.95,12,0,7,500,868100000,-119.12,3.91,14.14,0.000355,RECEIVED,CM
735329.61,94,0,7,500,867300000,-88.36,34.67,14.14,0.000355,RECEIVED,CM
743160.33,10,0,7,500,868500000,-103.95,19.08,14.14,0.000355,RECEIVED,CM
745581.25,43,0,7,500,868100000,-105.31,17.72,14.14,0.000355,RECEIVED,CM
745719.83,29,0,7,500,867300000,-110.34,12.69,14.14,0.000355,RECEIVED,CM
746343.49,44,0,7,500,867900000,-114.85,8.18,14.14,0.000355,RECEIVED,CM
747980.81,53,0,7,500,867700000,-111.62,11.41,14.14,0.000355,RECEIVED,CM
758232.72,64,0,7,500,868500000,-109.84,13.19,14.14,0.000355,RECEIVED,CM
759314.64,36,0,7,500,867500000,-105.2,17.83,14.14,0.000355,RECEIVED,CM
762821.94,66,0,7,500,868500000,-115.32,7.71,14.14,0.000355,RECEIVED,CM
762861.2,87,0,7,500,867100000,-109.62,13.41,14.14,0.000355,RECEIVED,CM
767095.39,16,0,7,500,867300000,-111.73,11.3,14.14,0.000355,RECEIVED,CM
767851.35,20,0,7,500,867700000,-115.29,7.74,14.14,0.000355,RECEIVED,CM
779727.82,69,0,7,500,867900000,-120.01,3.02,14.14,0.000355,RECEIVED,CM
779873.94,1,0,7,500,867500000,-99.57,23.46,14.14,0.000355,RECEIVED,CM
781245.63,77,0,7,500,868100000,-104.38,18.65,14.14,0.000355,RECEIVED,CM
782024.8,38,0,7,250,867700000,-104.27,18.76,28.29,0.000711,RECEIVED,CM
782760.22,9,0,7,500,868100000,-109.91,13.13,14.14,0.000355,RECEIVED,CM
788118.37,0,0,7,500,868500000,-101.8,21.23,14.14,0.000355,RECEIVED,CM
795429.41,83,0,7,500,868100000,-120.42,2.61,14.14,0.000355,RECEIVED,CM
803725.17,99,0,7,500,868100000,-108.35,14.69,14.14,0.000355,RECEIVED,CM
806068.48,50,0,7,500,867300000,-120.17,2.86,14.14,0.000355,RECEIVED,CH
816595.53,52,0,7,500,867700000,-111.81,11.22,14.14,0.000355,RECEIVED,CM
818449.11,0,0,7,500,867900000,-114.87,8.16,14.14,0.000355,RECEIVED,CM
820620.93,21,0,9,125,867900000,-108.53,14.5,185.34,0.004656,RECEIVED,CM
824456.85,36,0,7,500,867100000,-116.73,6.3,14.14,0.000355,RECEIVED,CM
825018.46,59,0,7,500,867900000,-101.06,21.97,14.14,0.000355,RECEIVED,CM
825971.56,75,0,7,500,867100000,-121.55,1.48,14.14,0.000355,LOST,CM
827214.78,73,0,7,500,867700000,-89.05,33.98,14.14,0.000355,RECEIVED,CM
832978.48,31,0,7,500,867700000,-117.42,5.61,14.14,0.000355,RECEIVED,CM
837592.3,31,0,7,500,867700000,-115.8,7.23,14.14,0.000355,RECEIVED,CM
842560.04,46,0,7,125,867300000,-116.23,6.8,56.58,0.001421,RECEIVED,CM
843590.77,18,0,7,500,867100000,-131.94,-8.91,14.14,0.000355,LOST,CH
845069.5,78,0,7,500,868100000,-95.67,27.36,14.14,0.000355,RECEIVED,CM
851424.66,30,0,7,500,867100000,-108.45,14.58,14.14,0.000355,RECEIVED,CM
854810.85,91,0,7,500,867700000,-91.38,31.65,14.14,0.000355,RECEIVED,CM
859367.02,45,0,7,500,868500000,-113.54,9.49,14.14,0.000355,RECEIVED,CM
871126.5,59,0,7,500,868300000,-113.88,9.15,14.14,0.000355,RECEIVED,CM
872406.04,63,0,7,500,867300000,-99.25,23.78,14.14,0.000355,RECEIVED,CM
873289.33,47,0,7,500,868300000,-101.67,21.37,14.14,0.000355,RECEIVED,CM
874484.39,41,0,7,500,867300000,-113.13,9.9,14.14,0.000355,RECEIVED,CM
876210.42,18,0,7,500,867700000,-127.65,-4.62,14.14,0.000355,LOST,CH
877578.56,55,0,7,500,867900000,-107.47,15.56,14.14,0.000355,RECEIVED,CM
881346.25,52,0,7,500,868500000,-118.51,4.52,14.14,0.000355,RECEIVED,CM
883515.57,59,0,7,500,868100000,-100.24,22.79,14.14,0.000355,RECEIVED,CM
883968.03,35,0,7,500,867500000,-109.64,13.39,14.14,0.000355,RECEIVED,CM
885782.46,80,0,7,500,867100000,-88.3,34.73,14.14,0.000355,RECEIVED,CM
889819.84,91,0,7,500,867900000,-110.53,12.5,14.14,0.000355,RECEIVED,CM
896014.13,61,0,7,500,868300000,-113.65,9.38,14.14,0.000355,RECEIVED,CM
898614.22,85,0,7,500,867300000,-106.22,16.81,14.14,0.000355,RECEIVED,CM
898635.98,91,0,7,500,867500000,-99.5,23.53,14.14,0.000355,RECEIVED,CM
